,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
10,10,2.25,0.02,150,1,100000.0,,239.44,0.2394399999999999,30.0,0.0018327954811775,0.028736185993751,0.0008729068832187,3296170771252.748,1852535308000.0,1272202185600.0,922140905600.0,3.281456960034284,3.927106598754011,54061201079213.016,30383827399229.844,20865659864763.76,15124230017385.396,2.011527917888667e-05,1.1305319868185322e-05,7.763767083467902e-06,5.627475954885328e-06,1.3057658186175869e-05,7.338749873233189e-06,5.039781745579008e-06,3.653026975977689e-06
11,11,2.25,0.02,155,1,100000.0,,220.64,0.22064,31.0,0.0019371319277433,0.0263663015946706,0.0008829738540498,3023722268000.0,1707080648000.0,1172313273600.0,849737593600.0,3.252752931899272,3.583223076032732,49105653581452.266,27723217778111.45,19038524176500.16,13799852039340.3,1.913830203454161e-05,1.0804770459409473e-05,7.420021920233787e-06,5.378316285370351e-06,1.231137224149444e-05,6.950540903242618e-06,4.773184775492256e-06,3.459787273822901e-06
12,12,2.25,0.02,160,1,100000.0,,203.36,0.2033599999999999,32.0,0.0019004046466227,0.0252928873909939,0.0009060899117535,2776989258666.6665,1573386152000.0,1080500486400.0,783188166400.0,3.383883750551088,3.4393240873102813,46965804718401.78,26609878497315.28,18273954313660.48,13245662498012.848,1.813721514465978e-05,1.0276180599327905e-05,7.057020377225263e-06,5.115198853728614e-06,1.1630102098480026e-05,6.5893814788756e-06,4.525163694843703e-06,3.280012088317084e-06
13,13,2.25,0.02,165,1,100000.0,,187.92,0.1879199999999999,33.0,0.002142220841365,0.0285643460093092,0.0008586151837024,2555211843692.308,1453927644000.0,998464060800.0,723725020800.0,3.100476069695804,2.9124100592305115,39601025314146.54,22533171007763.5,15474333623105.922,11216390116510.912,1.7169724244083357e-05,9.769654433918572e-06,6.7091707616662255e-06,4.863064119851435e-06,1.0962481149494858e-05,6.237703707199458e-06,4.2836540038698e-06,3.104956607618615e-06
14,14,2.25,0.02,170,1,100000.0,,180.84,0.18084,34.0,0.0021857280180745,0.0283980216632207,0.0009060341533844,2448060550222.2227,1399150038000.0,960846321600.0,696458241600.0,3.16095098733138,2.8591819376677097,38705211830967.99,22121347692638.18,15191519838493.582,11011395845623.389,1.69775367577186e-05,9.703240876763489e-06,6.663562199064855e-06,4.830005285574627e-06,1.0765532459486109e-05,6.152868705969269e-06,4.225394777438675e-06,3.06272808731827e-06
15,15,2.25,0.02,175,1,100000.0,,163.56,0.16356,35.0,0.002050049573703,0.0291013221430874,0.000837690320462,2203966911000.0,1265455542000.0,869033534400.0,629908814400.0,3.684108345976847,3.020097227244181,40695734634684.66,23366341242326.867,16046501391682.877,11631119245451.885,1.58294389439442e-05,9.088816687032747e-06,6.241615155094691e-06,4.524161895549021e-06,9.895395972190108e-06,5.681656839217605e-06,3.901796752519346e-06,2.8281718358614718e-06
16,16,2.25,0.02,180,1,100000.0,,158.52,0.15852,36.0,0.0021625999151126,0.026970515246414,0.0008803009161179,2124248899862.0688,1226461314000.0,842254804800.0,610498564800.0,3.377856618321135,2.67192279452098,35805129048559.016,20672533065069.09,14196567068760.645,10290215943170.977,1.577243552778906e-05,9.106410272190096e-06,6.253697298626888e-06,4.532919496270415e-06,9.741803214152708e-06,5.624550292357433e-06,3.862579646419481e-06,2.799745774231272e-06
17,17,2.25,0.02,185,1,100000.0,,151.72,0.15172,37.0,0.002062498911539,0.0254208639076729,0.0009399150491978,2011046577066.6672,1173850054000.0,806124772800.0,584310132800.0,3.6293467594204096,2.762910163356586,36622337376489.39,21376497788381.742,14680004796352.75,10640630137525.42,1.5372321139093485e-05,8.972840413050281e-06,6.161970104011953e-06,4.466432109856696e-06,9.394099638056047e-06,5.483346081172297e-06,3.765609669485765e-06,2.7294582182454326e-06
18,18,2.25,0.02,190,1,100000.0,,144.44,0.14444,38.0,0.0024184365094902,0.0252219726228805,0.0009312146132693,1916813321536.0,1117525058000.0,767444385600.0,556273105600.0,3.1754287563126,2.2973743584177826,30487661137984.125,17774670542360.465,12206501336119.7,8847740024112.902,1.507076460443972e-05,8.786435747005805e-06,6.033959359750434e-06,4.373645015968648e-06,9.12351173528292e-06,5.319116299215597e-06,3.6528272104180944e-06,2.6477091691417258e-06
19,19,2.25,0.02,195,1,100000.0,,146.4,0.1464,39.0,0.0021336482095409,0.029611482698612,0.0009789494515016,1933408725000.0,1132689480000.0,777858336000.0,563821536000.0,3.829138373452509,2.798891231177264,36963119717787.67,21654881511056.934,14871180845140.283,10779201865159.129,1.5641144129470696e-05,9.163380293846153e-06,6.29282064799115e-06,4.561277599425103e-06,9.365271174577186e-06,5.486653701115797e-06,3.7678811302795674e-06,2.7311046600902424e-06
20,20,2.25,0.02,200,1,100000.0,,137.32,0.13732,40.0,0.0021924171666807,0.0238648471460766,0.000814295636661,1803205706466.1653,1062437974000.0,729614116800.0,528852276800.0,3.672968762270442,2.519080308395565,33079085254481.74,19489998392041.07,13384478257779.652,9701582846905.338,1.498728077232548e-05,8.830415832436481e-06,6.064162055788756e-06,4.395537087678307e-06,8.891853794096273e-06,5.239026859901476e-06,3.597826930909843e-06,2.6078428584813083e-06
21,21,2.25,0.02,205,1,100000.0,,139.44,0.1394399999999999,41.0,0.0023565881472791,0.0271270638381804,0.0009223769403727,1821075611211.679,1078840308000.0,740878185600.0,537016905600.0,3.494329229128186,2.434155732388228,31789885528853.3,18832941193701.098,12933253603554.428,9374517922802.84,1.5533341046048765e-05,9.202250766094284e-06,6.319514390094648e-06,4.580626246830203e-06,9.128724769656793e-06,5.408032583331872e-06,3.713889199628049e-06,2.6919692393295853e-06
22,22,2.25,0.02,210,1,100000.0,,137.32,0.13732,42.0,0.002586795740334,0.0248732599922914,0.0008042521517851,1782213171234.0425,1062437974000.0,729614116800.0,528852276800.0,3.2725283007277164,2.2479698155863144,29175367126962.51,17392430064700.535,11944003142965.83,8657471272578.639,1.560441149114662e-05,9.302321180039689e-06,6.388236318786351e-06,4.630438534747679e-06,9.084396134414848e-06,5.415517952534355e-06,3.719029670105615e-06,2.695695249357745e-06
23,23,2.25,0.02,215,1,100000.0,,135.64,0.13564,43.0,0.0023888031666638,0.0273219655268627,0.0008298835046434,1749817552496.552,1049439898000.0,720687873600.0,522382193600.0,3.693022496805885,2.501365246774128,32268746785684.44,19352937846029.09,13290353883770.168,9633357892986.396,1.5709657669594692e-05,9.421748866830426e-06,6.470251578360734e-06,4.689886338401051e-06,9.089040603661198e-06,5.451083646072217e-06,3.743453902591686e-06,2.713398869205457e-06
24,24,2.25,0.02,220,1,100000.0,,133.56,0.1335599999999999,44.0,0.0026275382910159,0.0255942161716949,0.0008631967722377,1712286213120.0,1033347042000.0,709636334400.0,514371614400.0,3.383375302824605,2.2670924467969065,29064923184477.613,17540380906245.322,12045606272019.195,8731117114802.117,1.5759180661980062e-05,9.51050273991749e-06,6.531202034114114e-06,4.734065564864685e-06,9.06667132519658e-06,5.471642487622778e-06,3.757572393635328e-06,2.723632492653094e-06
25,25,2.25,0.02,225,1,100000.0,,128.48,0.12848,45.0,0.0024636949989076,0.0255902874487467,0.0008344529120713,1635599440732.026,994043336000.0,682645075200.0,494807315200.0,3.754739384101733,2.4170072850549467,30769425308850.44,18700264514105.867,12842139787245.348,9308475136495.014,1.5417325322737358e-05,9.369952761265356e-06,6.434681342036015e-06,4.664103667762566e-06,8.825883226618098e-06,5.363972490604014e-06,3.6836315597201576e-06,2.6700373421973523e-06
26,26,2.25,0.02,230,1,100000.0,,136.07999999999998,0.13608,46.0,0.0029393633164568,0.0263311168429369,0.0008737343088569,1720858981215.19,1052844156000.0,723025699200.0,524076739200.0,3.131075915156884,2.130740521577474,26945208430303.75,16485432878418.834,11321135768866.297,8205993126320.028,1.6599846824494948e-05,1.0156004594474782e-05,6.974491220900637e-06,5.055378558013824e-06,9.466608251725638e-06,5.791795425289633e-06,3.977432854738093e-06,2.8829957817605704e-06
27,27,2.25,0.02,235,1,100000.0,,135.68,0.13568,47.0,0.0030105150021688,0.024338309621673,0.0009608732615605,1705195335111.1108,1049749376000.0,720900403200.0,522536243200.0,3.154647104163207,2.1442519748453908,26948470406907.043,16589970316780.045,11392925362827.52,8258028975603.561,1.6838434163622775e-05,1.0366047450468954e-05,7.118735154774126e-06,5.159932089924848e-06,9.550935296947472e-06,5.879730117566666e-06,4.037820749760555e-06,2.926767242644382e-06
28,28,2.25,0.02,240,1,100000.0,,139.84,0.13984,48.0,0.0027264330988634,0.0231865746840505,0.0009153764273203,1745129741879.518,1081935088000.0,743003481600.0,538557401600.0,3.536042806387192,2.474164381947948,30876271805179.64,19142486114912.18,13145829160741.115,9528600834333.217,1.7620905978076283e-05,1.0924503779012378e-05,7.5022470687802995e-06,5.437916224595433e-06,9.9555583933067e-06,6.172187481459508e-06,4.238661670812131e-06,3.0723444401341764e-06
29,29,2.25,0.02,245,1,100000.0,,141.16,0.14116,49.0,0.0029910324388822,0.0248481733820775,0.0008889116791104,1748840539952.9412,1092147862000.0,750016958400.0,543641038400.0,3.435996734875549,2.417821769399757,29954553192880.76,18706566138757.45,12846467338045.566,9311611911183.12,1.804273291526656e-05,1.1267655185175222e-05,7.73790139991604e-06,5.608727516056614e-06,1.0150209755031696e-05,6.338788259739055e-06,4.353072377768492e-06,3.1552737057157453e-06
30,30,2.25,0.02,250,1,100000.0,,141.68,0.14168,50.0,0.003057843599297,0.0246741819982876,0.0009178129684685,1742202318620.6897,1096171076000.0,752779843200.0,545643683200.0,3.2822713889712167,2.321058595250668,28541457272022.824,17957914298524.656,12332341370629.658,8938953704373.182,1.8371772476824295e-05,1.1559280680956666e-05,7.93817104741354e-06,5.7538906325784125e-06,1.0290622082815653e-05,6.474725788541051e-06,4.446425535735382e-06,3.222939652687537e-06
31,31,2.25,0.02,255,1,100000.0,,145.52,0.14552,51.0,0.0031968315105643,0.0275698649511938,0.0009060607138872,1774586309423.729,1125880964000.0,773182684800.0,560432444800.0,3.2589264294314164,2.3758164788031757,28972590688478.6,18381573305676.227,12623283147836.184,9149839455825.94,1.911363223890607e-05,1.2126586673414183e-05,8.327760341820894e-06,6.036279885500053e-06,1.0656032026131251e-05,6.760687573371123e-06,4.64280571056274e-06,3.365283530340742e-06
32,32,2.25,0.02,260,1,100000.0,,149.2,0.1492,52.0,0.0030248143013386,0.0271052557529504,0.0008579174397029,1805222610109.89,1154352940000.0,792735408000.0,574605008000.0,3.4406281767378437,2.567911614256724,31070054335254.863,19867803763923.56,13643930705333.396,9889643925290.066,1.9836887439256895e-05,1.268473439658932e-05,8.711060325494446e-06,6.3141104049426014e-06,1.1023115829867376e-05,7.048751824238094e-06,4.840629723937057e-06,3.508673957512808e-06
33,33,2.25,0.02,265,1,100000.0,,151.8,0.1518,53.0,0.0034016968956848,0.0260635242798995,0.0008990377243596,1822671708000.0,1174469010000.0,806549832000.0,584618232000.0,3.167384717009837,2.407932302597093,28912187633221.44,18630051828578.57,12793922227450.98,9273525201054.027,2.0444749325799112e-05,1.317391628727729e-05,9.046999007905335e-06,6.557611637946965e-06,1.130654575230297e-05,7.285561924257932e-06,5.003255680655067e-06,3.6265514841351063e-06
34,34,2.25,0.02,270,1,100000.0,,153.16,0.15316,54.0,0.0035211209956741,0.0246718578295143,0.0008862380524169,1823578389333.3333,1184991262000.0,813775838400.0,589855918400.0,3.090009367972164,2.3725893515676058,28248907471148.29,18356605183610.992,12606136646323.066,9137411014331.229,2.086610485079016e-05,1.355913848551856e-05,9.31154485511689e-06,6.749364607625549e-06,1.1494855678052818e-05,7.469546478571383e-06,5.129604447722244e-06,3.7181339132517663e-06
35,35,2.25,0.02,275,1,100000.0,,150.72,0.15072,55.0,0.0032733827644756,0.0250835408615406,0.0008709277994362,1779041544247.4226,1166113104000.0,800811532800.0,580458892800.0,3.417641540142772,2.571497309233881,30352976008807.98,19895546106677.08,13662982363313.83,9903453297213.896,2.0761687222079797e-05,1.360871847490495e-05,9.345593205281664e-06,6.7740441568438375e-06,1.1394434497925948e-05,7.468740358349478e-06,5.129050856163836e-06,3.717732648871953e-06
36,36,2.25,0.02,280,1,100000.0,,154.8,0.1548,56.0,0.0035256660690424,0.026755950273383,0.0008460323205656,1809966547005.076,1197679860000.0,822489552000.0,596171952000.0,3.2699676046967925,2.533501372173621,29622433659080.824,19601573441438.7,13461100830687.771,9757121824569.938,2.152449709804e-05,1.424305698556664e-05,9.78121612495778e-06,7.089800345755586e-06,1.1781948855014752e-05,7.796278267435654e-06,5.353982840999337e-06,3.880771972764317e-06
37,37,2.25,0.02,285,1,100000.0,,151.0,0.1509999999999999,57.0,0.0035577359263629,0.0230633441295802,0.0007916612469773,1749410274626.8652,1168279450000.0,802299240000.0,581537240000.0,3.27501631342196,2.473912798588436,28661513035639.168,19140539627038.805,13144492437972.023,9527631926435.73,2.1189435500868e-05,1.4150586864509573e-05,9.717713588944848e-06,7.043771273702667e-06,1.1584539522402883e-05,7.736309577021768e-06,5.312800198659052e-06,3.850921215131198e-06
38,38,2.25,0.02,290,1,100000.0,,154.88,0.15488,58.0,0.0037940487928199,0.0283171993111792,0.00086145841536,1777913152936.5854,1198298816000.0,822914611200.0,596480051200.0,3.1038399189019423,2.406484073069859,27624739707149.465,18618846949137.844,12786227436397.695,9267947721569.562,2.1939733528188004e-05,1.478719962601854e-05,1.015489831793494e-05,7.360659521866836e-06,1.198030466322504e-05,8.0746266315371e-06,5.545134607790948e-06,4.019326099876687e-06
39,39,2.25,0.02,295,1,100000.0,,151.6,0.1516,59.0,0.0039427623834421,0.0255324913581661,0.000887964482632,1723939347368.421,1172921620000.0,805487184000.0,583847984000.0,3.0212207199500147,2.2943884646310604,26090940318771.133,17751568831427.28,12190636565816.334,8836240630525.725,2.1655957179728004e-05,1.473412647416207e-05,1.0118451088294082e-05,7.334241172859065e-06,1.1810149600731797e-05,8.035305779915188e-06,5.518131574079783e-06,3.999753266059696e-06
40,40,2.25,0.02,300,1,100000.0,,161.8,0.1618,60.0,0.0038265579704056,0.0253892615466947,0.0008207274963768,1821614004528.302,1251838510000.0,859682232000.0,623130632000.0,3.273890783056866,2.661859101946916,29968354871369.78,20594670778808.184,14143096254828.432,10251458247782.04,2.3283040955984e-05,1.6000429962752372e-05,1.098806693791409e-05,7.96457207164974e-06,1.2690725200317e-05,8.72124307679446e-06,5.989189223834636e-06,4.341193905489101e-06
41,41,2.25,0.02,305,1,100000.0,,155.32,0.15532,61.0,0.003956477881129,0.0274032158953753,0.0008894736581625,1730059576259.2593,1201703074000.0,825252436800.0,598174596800.0,3.097552635960428,2.408151613853557,26823627096520.324,18631748628804.28,12795087480791.275,9274369821337.371,2.2506743733204e-05,1.5633232231466138e-05,1.0735899136160262e-05,7.781791183749621e-06,1.2247212271278866e-05,8.506939781893864e-06,5.842019494342055e-06,4.234519644772284e-06
42,42,2.25,0.02,310,1,100000.0,,153.95999999999998,0.15396,62.0,0.0039234970463189,0.0260292654642252,0.0008478708637633,1696669148383.5615,1191180822000.0,818026430400.0,592936910400.0,3.1817180873664688,2.447285076346542,26969557588572.92,18934522271439.38,13003012959047.5,9425082177428.855,2.2454426586508e-05,1.5764583415896916e-05,1.082610268758104e-05,7.847174175177407e-06,1.2207658064119334e-05,8.57063274909342e-06,5.885759730616474e-06,4.266224244517354e-06
43,43,2.25,0.02,315,1,100000.0,,162.76,0.16276,63.0,0.0038004520498975,0.0255168302760044,0.0009138498799931,1774212529309.4167,1259265982000.0,864782942400.0,626827822400.0,3.3430555988389714,2.7191641388674888,29641036399776.05,21038036984210.82,14447571669196.297,10472153698172.027,2.3883564824624e-05,1.695161104755802e-05,1.164127697378517e-05,8.438043742146108e-06,1.2965977734729289e-05,9.202738913736151e-06,6.3198496185214405e-06,4.580869233242713e-06
44,44,2.25,0.02,320,1,100000.0,,156.0,0.156,64.0,0.0040338862763769,0.0261779639289901,0.0009563094408244,1682146274336.2832,1206964200000.0,828865440000.0,600793440000.0,3.182389934355084,2.479577511194798,26737256874258.73,19184367225238.59,13174590415580.645,9549448094213.854,2.3017445676356e-05,1.6515349069617443e-05,1.134168028624383e-05,8.220884579953793e-06,1.248920671727461e-05,8.961185851746258e-06,6.15396650035638e-06,4.4606307911617965e-06
45,45,2.25,0.02,325,1,100000.0,,158.88,0.15888,65.0,0.0043399247247202,0.0263028757214828,0.0008733806653368,1693790540436.681,1229246616000.0,844167571200.0,611885011200.0,3.0078317559244576,2.3899247818246825,25478549772217.06,18490728540738.48,12698243947782.178,9204173916754.49,2.3548617430248004e-05,1.709010506113921e-05,1.1736385761191071e-05,8.506982236625771e-06,1.2767088950554813e-05,9.265549968530586e-06,6.362984214037244e-06,4.612134841352694e-06
46,46,2.25,0.02,330,1,100000.0,,164.07999999999998,0.16408,66.0,0.0046925821603349,0.0243830375870919,0.0008921470482676,1728562589287.5537,1269478756000.0,871796419200.0,631911459200.0,2.847527326593368,2.333887535566263,24587217708339.637,18057171168299.4,12400504609472.09,8988361032474.215,2.4424622046259996e-05,1.793775880793831e-05,1.2318499875104549e-05,8.928920857894173e-06,1.3230584155160418e-05,9.716712382031244e-06,6.672813563058271e-06,4.836711028787055e-06
47,47,2.25,0.02,335,1,100000.0,,158.95999999999998,0.15896,67.0,0.0042022976953057,0.0268788164341841,0.000813675681822,1653518221855.319,1229865572000.0,844592630400.0,612193110400.0,3.2133828087560845,2.557548818254168,26603885092273.56,19787627329391.586,13588870683100.775,9849734310813.184,2.3729784816752e-05,1.7649908535242966e-05,1.2120822808185956e-05,8.78563694314544e-06,1.2843109356339495e-05,9.55253944348434e-06,6.560070140391075e-06,4.754990274762616e-06
48,48,2.25,0.02,340,1,100000.0,,157.92000000000002,0.15792,68.0,0.0045391071675726,0.0264353670152214,0.0009040468990758,1622181643764.7058,1221819144000.0,839066860800.0,608187820800.0,3.138379559391652,2.4839668730216427,25515738760988.637,19218327498224.8,13197912148413.516,9566352580055.871,2.3636371271328e-05,1.7802797254564067e-05,1.2225816954334716e-05,8.86174072453193e-06,1.2788591234762676e-05,9.632303296911215e-06,6.614846828437634e-06,4.794694517761695e-06
49,49,2.25,0.02,345,1,100000.0,,162.0,0.1619999999999999,69.0,0.0050750702879008,0.0257100233835606,0.0009273672369026,1642691246280.9917,1253385900000.0,860744880000.0,623900880000.0,2.752604699829622,2.231467615053698,22627236528445.867,17264753364289.707,11856322991007.91,8593917337799.403,2.4307175570884e-05,1.854655961572659e-05,1.273658514177591e-05,9.231965083717857e-06,1.3136117889677384e-05,1.002295774141054e-05,6.883123193244383e-06,4.989151509578052e-06
50,50,2.25,0.02,350,1,100000.0,,163.48,0.16348,70.0,0.0049770787597617,0.0255231415502718,0.0008814352590783,1635795960195.9182,1264836586000.0,868608475200.0,629600715200.0,2.8280628298784647,2.3119575765147227,23133660776897.04,17887500171615.582,12283985473841.084,8903903496976.559,2.4572455358052e-05,1.9000010576505123e-05,1.3047986117980612e-05,9.457680446772905e-06,1.3271424423731864e-05,1.0261782990012735e-05,7.047133024493538e-06,5.108032121502227e-06
51,51,2.25,0.02,355,1,100000.0,,164.36,0.16436,71.0,0.0046588473172664,0.027813211440312,0.0008743302160001,1622099409629.15,1271645102000.0,873284126400.0,632989806400.0,3.085463376048045,2.529000449214075,24959175806899.53,19566750025546.84,13437186346782.195,9739787690031.217,2.4716650791672e-05,1.9376622499523996e-05,1.3306618981559868e-05,9.64514745927958e-06,1.3343364177723624e-05,1.0460532566671605e-05,7.183621459947683e-06,5.206964170903049e-06
52,52,2.25,0.02,360,1,100000.0,,168.36,0.16836,72.0,0.005184192461761,0.0274442672471926,0.0009197463292338,1638326580702.789,1302592902000.0,894537086400.0,648394766400.0,2.795293823142334,2.354371398564499,22910603724843.305,18215653792123.605,12509340289708.84,9067249305007.54,2.5334415035076e-05,2.0142766155243084e-05,1.3832757203643702e-05,1.002651260868336e-05,1.3666957920356948e-05,1.0866259870698644e-05,7.462248895933265e-06,5.408924015849844e-06
53,53,2.25,0.02,365,1,100000.0,,172.4,0.1723999999999999,73.0,0.0051862953161025,0.0239481669142943,0.0008663331192804,1653403562845.8496,1333850180000.0,916002576000.0,663953776000.0,2.885551134252011,2.484821516686026,23830700398635.168,19224939833523.95,13202453075316.86,9569644017921.89,2.5938134782724e-05,2.0925070277004e-05,1.4369993395154769e-05,1.0415921991695431e-05,1.3978961115726084e-05,1.127724665618289e-05,7.744488205752549e-06,5.613501885388661e-06
54,54,2.25,0.02,370,1,100000.0,,171.52,0.17152,74.0,0.0046865015057028,0.0263011402581839,0.0009060447585701,1619166957000.0,1327041664000.0,911326924800.0,660564684800.0,3.2298700271580443,2.7767572330543504,26212882225818.285,21483631874279.85,14753577600953.691,10693958526228.234,2.5768196947436e-05,2.1119175392976e-05,1.4503292313514363e-05,1.0512542156857032e-05,1.3876869044660228e-05,1.137324554983245e-05,7.810414075984951e-06,5.66128748296638e-06
55,55,2.25,0.02,375,1,100000.0,,172.76,0.17276,75.0,0.0051377012159514,0.0219653627539201,0.0009636340964595,1607177475243.2432,1336635482000.0,917915342400.0,665340222400.0,2.949928620464804,2.5431545139089997,23658836830387.37,19676259316388.23,13512390289481.85,9794298390146.896,2.5933652835672e-05,2.156814732162e-05,1.4811617378315274e-05,1.073602798143184e-05,1.3955190942225142e-05,1.1606063212552206e-05,7.970298283362423e-06,5.777177684579784e-06
56,56,2.25,0.02,380,1,100000.0,,172.68,0.17268,76.0,0.0055798848341396,0.0249522963312373,0.0008702610844297,1581052660504.6152,1336016526000.0,917490283200.0,665032123200.0,2.8342569692238437,2.453749927894461,22466457329803.96,18984540504623.05,13037362266885.97,9449979872304.268,2.5860923594180004e-05,2.1852922525944e-05,1.5007182685917443e-05,1.087778121208767e-05,1.39112268088358e-05,1.175522446393848e-05,8.072732644100903e-06,5.851426035388419e-06
